"date","transaction_id","product_id","product_name","customer_id","cost","currency","quantity"
"2021-01-22","T22691081","P2484","nozkenzoop","C19634","29.92","GBP","0"
"2021-01-21","T19848955","P4814","pixvoqidsa","C07288","73.73","GBP","9"
"2021-01-22","T39407226","P5030","higafkebop","C72392","28.25","GBP","9"
"2021-01-21","T14771204","P6070","fexkiworew","C96828","28.21","GBP","6"
"2021-01-22","T00438885","P0909","ogcitloyel","C40907","58.34","GBP","2"
"2021-01-19","T64915813","P7027","safocanup","C74925","81.35","GBP","1"
"2021-01-19","T25463514","P5254","upzefnuvjal","C20015","90.12","GBP","8"
"2021-01-21","T32998352","P6824","pozoppoxe","C94807","47.44","GBP","3"
"2021-01-20","T80092169","P9777","ivremika","C09911","21.37","GBP","5"
"2021-01-18","T42192241","P5675","nosvauyfeh","C57189","48.01","GBP","5"
"2021-01-19","T77759261","P1181","samakuckog","C17363","65.24","GBP","5"
"2021-01-18","T20245920","P2974","efwadqega","C37929","94.74","GBP","0"
"2021-01-21","T80439896","P7356","ozadnusqo","C95639","00.14","GBP","0"
"2021-01-19","T53397666","P5511","todiluhrux","C55015","65.80","GBP","9"
"2021-01-20","T06387153","P7472","zuveifku","C92575","72.11","GBP","3"
"2021-01-18","T02415428","P9633","xuquworo","C08298","97.21","GBP","0"
"2021-01-20","T63919514","P4037","xebocugfo","C64531","25.61","GBP","2"
"2021-01-22","T58470514","P5963","kolidirxu","C95078","45.54","GBP","7"
"2021-01-23","T67218466","P0889","exsuduvhet","C82027","30.76","GBP","2"
"2021-01-23","T52493648","P3117","waroawoq","C34995","50.12","GBP","5"
"2021-01-20","T42836094","P5271","emantamze","C39150","86.86","GBP","7"
"2021-01-22","T28379685","P2447","iqjofensa","C28834","09.29","GBP","0"
"2021-01-21","T32498872","P0992","odolviwmep","C99612","52.81","GBP","6"
"2021-01-23","T69893778","P0890","yawnonoet","C84675","72.76","GBP","2"
"2021-01-22","T41692496","P0040","eslanapoy","C34121","73.21","GBP","8"
"2021-01-18","T51363625","P7880","idqupbaaw","C65817","47.25","GBP","9"
"2021-01-18","T18776319","P7378","monuvgopas","C38456","28.56","GBP","6"
"2021-01-20","T75891875","P4879","beqodelot","C51077","75.60","GBP","1"
"2021-01-22","T00798094","P2548","gimilenuy","C22809","58.58","GBP","0"
"2021-01-22","T27761522","P0523","qilnurimut","C40699","09.35","GBP","0"
"2021-01-23","T62189898","P7548","kojpeitju","C78474","93.38","GBP","6"
"2021-01-21","T59518940","P7867","yimnipuxqiv","C83307","88.46","GBP","4"
"2021-01-22","T32341922","P0449","wufoefdop","C37649","56.98","GBP","6"
"2021-01-21","T90511625","P5258","zelagobkub","C94186","02.30","GBP","6"
"2021-01-19","T71759087","P2425","efcuuttix","C99685","53.60","GBP","6"
"2021-01-21","T40429717","P4983","ehxedsages","C89029","21.98","GBP","8"
"2021-01-20","T69749351","P3928","gupulroeh","C16497","75.74","GBP","3"
"2021-01-19","T11667078","P8133","racadsuet","C01730","05.91","GBP","4"
"2021-01-23","T46106098","P5349","uhtadedid","C43968","64.44","GBP","4"
"2021-01-23","T40050905","P6604","mosyofsezzuy","C48602","44.49","GBP","6"
"2021-01-19","T62268106","P0647","dasawupda","C49327","76.66","GBP","7"
"2021-01-19","T20949059","P5678","nauzkaqe","C98374","92.24","GBP","9"
"2021-01-22","T61147532","P1929","qaxakqihav","C49007","83.82","GBP","1"
"2021-01-18","T16084849","P1240","zatikerguz","C31925","26.22","GBP","6"
"2021-01-19","T25726776","P6647","wovoxdeij","C66111","41.71","GBP","2"
"2021-01-18","T81440700","P9614","uxruhkayey","C48913","21.88","GBP","2"
"2021-01-18","T32684638","P6849","nonosrijfi","C50813","87.14","GBP","6"
"2021-01-21","T86152999","P8358","reccoituw","C12557","51.57","GBP","9"
"2021-01-18","T67900644","P3947","pecofiiq","C37071","82.27","GBP","9"
"2021-01-19","T55139513","P1563","iynaeqtu","C33806","55.67","GBP","3"
"2021-01-22","T79772243","P9211","buexteom","C02492","46.73","GBP","7"
"2021-01-18","T73985141","P6825","miqseodiw","C99092","73.48","GBP","6"
"2021-01-18","T47059563","P6263","ucfericam","C12025","05.38","GBP","0"
"2021-01-22","T74660432","P1704","zookleca","C56024","43.44","GBP","6"
"2021-01-23","T98318605","P5350","ransuyojlok","C08461","31.93","GBP","1"
"2021-01-19","T27706057","P1813","zabihsaqey","C64158","11.86","GBP","9"
"2021-01-22","T98929481","P6803","orxafecay","C25948","67.59","GBP","2"
"2021-01-18","T95438405","P0381","gocomiwiz","C03193","38.65","GBP","1"
"2021-01-18","T24666250","P8346","riyuujrik","C90798","24.17","GBP","2"
"2021-01-20","T29233893","P5299","ejalihqo","C26006","72.05","GBP","2"
"2021-01-18","T73531704","P9859","dozegondow","C79236","14.47","GBP","3"
"2021-01-18","T75236105","P4700","ehjuwhosah","C37584","36.45","GBP","1"
"2021-01-18","T05233553","P7706","liyugjexur","C74757","46.46","GBP","4"
"2021-01-19","T78170023","P6803","inmolravej","C53512","70.75","GBP","1"
"2021-01-23","T92456342","P1069","edjaqizul","C37146","93.05","GBP","6"
"2021-01-23","T16386061","P8686","fenukyivid","C77964","41.79","GBP","8"
"2021-01-20","T12957863","P2008","wowomdiuz","C57771","57.78","GBP","3"
"2021-01-23","T29680249","P3622","vanyaacve","C63335","93.60","GBP","4"
"2021-01-20","T69833981","P5104","okpovihok","C70001","30.06","GBP","8"
"2021-01-22","T74301103","P9203","zazdetdufxu","C09345","38.29","GBP","1"
"2021-01-23","T25409544","P0013","newhabere","C05982","77.90","GBP","3"
"2021-01-18","T28789187","P3094","oftequfxek","C51110","94.67","GBP","1"
"2021-01-23","T28194279","P2754","baihqefaq","C94107","60.20","GBP","2"
"2021-01-20","T92804642","P2432","xovfubopsi","C29571","58.55","GBP","1"
"2021-01-19","T37912864","P8861","comdaefqum","C49999","07.31","GBP","0"
"2021-01-19","T85605491","P7499","utrereco","C38368","50.10","GBP","3"
"2021-01-19","T06603652","P6516","sujcufsuqwuh","C02793","67.92","GBP","6"
"2021-01-20","T21733442","P9918","idobjeip","C61987","45.88","GBP","1"
"2021-01-19","T15797931","P8479","awocawhab","C75238","36.46","GBP","7"
"2021-01-23","T51222614","P4319","wemjuvciof","C21037","13.00","GBP","4"
"2021-01-23","T86726021","P6379","eshojjaat","C76128","87.61","GBP","4"
"2021-01-19","T51559797","P7460","evjortizo","C21884","90.16","GBP","2"
"2021-01-21","T32514505","P5181","eckinifeb","C90222","04.19","GBP","6"
"2021-01-18","T12288470","P8989","xeefweat","C34798","97.91","GBP","2"
"2021-01-18","T55178658","P1868","wiutverlux","C87465","05.30","GBP","4"
"2021-01-21","T73494689","P7061","belwazjenwo","C06014","95.30","GBP","0"
"2021-01-18","T13804031","P8402","jaqiqebol","C27339","75.62","GBP","1"
"2021-01-19","T83499469","P2373","nodeqgovi","C98068","67.12","GBP","6"
"2021-01-23","T59436947","P7632","cahjeroket","C03957","85.22","GBP","2"
"2021-01-18","T76396420","P3772","vuiluqop","C67999","71.92","GBP","4"
"2021-01-20","T11457574","P4983","urumapen","C90162","73.37","GBP","3"
"2021-01-22","T33110321","P4763","eqocvihaz","C86376","65.03","GBP","0"
"2021-01-20","T26313355","P7469","memovvosoh","C28039","54.23","GBP","1"
"2021-01-18","T97358972","P0016","fejbatokel","C15947","17.23","GBP","1"
"2021-01-23","T25432260","P3751","beeyodis","C63399","93.96","GBP","4"
"2021-01-19","T65584034","P5496","nulmuvwoap","C81709","32.33","GBP","0"
"2021-01-23","T70172252","P0479","upyajohsa","C07285","56.05","GBP","3"
"2021-01-20","T46661266","P5077","gazlubuwni","C75053","02.42","GBP","9"
"2021-01-19","T40959511","P3521","fadpikyejan","C11828","82.04","GBP","7"
"2021-01-23","T59943585","P9085","gaaxjilmeq","C87803","74.97","GBP","0"
"2021-01-19","T07583250","P1873","matenyugem","C90135","55.67","GBP","4"
"2021-01-21","T14466988","P5680","icfihsejit","C13511","37.16","GBP","2"
"2021-01-22","T19144453","P8381","nozdoivwi","C41528","93.84","GBP","1"
"2021-01-18","T58590002","P9048","foferduge","C19054","22.03","GBP","2"
"2021-01-23","T12067270","P5087","qinirulap","C36393","00.96","GBP","4"
"2021-01-20","T44339198","P3386","odixnukix","C30861","02.55","GBP","0"
"2021-01-20","T18660026","P8967","ohovcamim","C18902","59.11","GBP","8"
"2021-01-21","T21344717","P6995","qerufleon","C19935","04.10","GBP","4"
"2021-01-23","T47509132","P4068","apkajouq","C87648","75.27","GBP","4"
"2021-01-19","T88449854","P5840","donuyuhwi","C07484","80.69","GBP","8"
"2021-01-19","T05747619","P7883","eticbuef","C57393","99.78","GBP","3"
"2021-01-21","T13454715","P1065","seilxiun","C41542","55.54","GBP","7"
"2021-01-18","T55449658","P8224","nahdemozum","C73402","02.64","GBP","1"
"2021-01-21","T21700370","P7312","abjuvoglo","C05522","73.80","GBP","5"
"2021-01-19","T76893793","P4953","idgeviwu","C66089","94.70","GBP","4"
"2021-01-19","T12855247","P8004","doxijvoveb","C73402","57.06","GBP","7"
"2021-01-22","T85860185","P6959","sofbeahcoy","C41131","85.93","GBP","6"
"2021-01-20","T98526526","P8649","bidgabjojwor","C42272","64.17","GBP","1"
"2021-01-22","T67338012","P3006","mofnujyixgu","C15602","43.46","GBP","2"
"2021-01-23","T33842295","P0741","wungovexaz","C61827","84.71","GBP","9"
"2021-01-18","T36639412","P9704","cukafensuc","C35885","87.05","GBP","6"
"2021-01-22","T98551019","P1854","leledozmuv","C58418","14.41","GBP","9"
"2021-01-20","T39708087","P9788","kiqzayruciv","C17132","38.33","GBP","5"
"2021-01-22","T12646025","P9816","ensudolu","C23218","55.79","GBP","2"
"2021-01-18","T42070801","P4320","yuzeofbe","C68060","39.78","GBP","2"
"2021-01-18","T55685340","P4437","zusuitxo","C65884","35.94","GBP","2"
"2021-01-21","T78590564","P5956","ozxodebo","C40413","02.02","GBP","3"
"2021-01-18","T15779839","P9452","suwegiqug","C95319","98.70","GBP","4"
"2021-01-19","T81047844","P3280","utesaqef","C18450","28.49","GBP","2"
"2021-01-18","T90464105","P3194","ivsaggibar","C55591","83.12","GBP","2"
"2021-01-21","T86354885","P3785","xaitcapye","C37603","79.09","GBP","3"
"2021-01-23","T77712271","P5968","ewqemafec","C95443","17.85","GBP","9"
"2021-01-19","T47812030","P3449","eckukulpow","C91575","40.71","GBP","0"
"2021-01-20","T31297374","P0221","zafkoyzian","C35666","48.38","GBP","3"
"2021-01-22","T43949478","P5639","nuexocus","C34935","75.39","GBP","7"
"2021-01-21","T45906303","P2474","avsidzirir","C66982","08.37","GBP","2"
"2021-01-18","T87221784","P4524","exgibvurbu","C02101","88.70","GBP","0"
"2021-01-21","T88563617","P8239","ovzunevuw","C70835","18.42","GBP","6"
"2021-01-18","T48209692","P5689","yimahiqper","C71264","10.12","GBP","9"
"2021-01-22","T34145752","P1871","zurjipikhi","C82723","47.71","GBP","9"
"2021-01-20","T91417901","P6844","moessiag","C72532","97.60","GBP","8"
"2021-01-19","T34920891","P4445","kudewtuuy","C78571","40.65","GBP","1"
"2021-01-18","T07710642","P4726","emrotkequs","C43811","64.81","GBP","3"
"2021-01-19","T27625531","P4148","voqicaqvo","C20125","21.37","GBP","0"
"2021-01-20","T81634304","P8136","anjijyivjo","C87758","12.71","GBP","0"
"2021-01-21","T82275840","P7867","alvegvalu","C86624","40.79","GBP","8"
"2021-01-20","T68564824","P9356","luxoxiyo","C62170","83.54","GBP","0"
"2021-01-19","T31642290","P9689","icuhqotu","C09698","64.50","GBP","8"
"2021-01-23","T67347045","P5661","ipemsuri","C61597","99.11","GBP","3"
"2021-01-20","T81829514","P0784","kulrawowez","C80852","87.60","GBP","6"
"2021-01-21","T80749108","P9395","sapeqovi","C66015","45.02","GBP","3"
"2021-01-20","T57244044","P6053","mutulihuq","C78636","39.37","GBP","0"
"2021-01-23","T50157632","P7782","pizmejewfel","C64856","47.94","GBP","0"
"2021-01-18","T62078520","P0371","pudammaha","C30213","61.32","GBP","5"
"2021-01-21","T09302832","P7280","umvuamfer","C00509","10.97","GBP","6"
"2021-01-20","T76802600","P7476","idbilebug","C95415","80.75","GBP","1"
"2021-01-18","T23558939","P4583","opaxcepzuj","C60895","71.41","GBP","6"
"2021-01-20","T23352537","P7989","argujucig","C35782","69.68","GBP","1"
"2021-01-23","T40303906","P2258","yeakvattu","C69061","18.23","GBP","6"
"2021-01-22","T12418762","P7857","xujavucxu","C66613","86.04","GBP","6"
"2021-01-21","T31977550","P0713","vomigubim","C06336","91.02","GBP","6"
"2021-01-23","T78447742","P4788","mezheojduj","C93866","46.97","GBP","5"
"2021-01-23","T22815202","P1604","ifquticpuj","C59185","38.66","GBP","9"
"2021-01-21","T69443568","P1978","ewagjieg","C98595","91.38","GBP","9"
"2021-01-21","T30845613","P3756","itunlauz","C58914","20.12","GBP","4"
"2021-01-18","T68718201","P6590","celeehkoy","C46182","28.28","GBP","7"
"2021-01-18","T58442505","P8161","ijizxodkoq","C96541","39.15","GBP","9"
"2021-01-21","T86229534","P1863","uyfeysivu","C34537","11.51","GBP","6"
"2021-01-22","T00309399","P9476","iworixroj","C50829","86.91","GBP","2"
"2021-01-18","T18344554","P9304","helogzutu","C63095","62.06","GBP","4"
"2021-01-22","T45532014","P8512","ogjuujaf","C86437","77.84","GBP","6"
"2021-01-22","T74989594","P5211","buwofeyeh","C82988","95.73","GBP","3"
"2021-01-18","T98622207","P8005","geolxano","C92174","67.20","GBP","8"
"2021-01-23","T25788032","P1092","tevhugwofi","C91646","85.13","GBP","6"
"2021-01-19","T95673755","P6098","hefraecdaw","C12731","95.09","GBP","5"
"2021-01-23","T04541188","P0844","mejpafanex","C71380","51.17","GBP","1"
"2021-01-18","T84172028","P5633","civikiex","C14229","05.25","GBP","0"
"2021-01-20","T59554142","P0199","onzihuxo","C88557","30.01","GBP","6"
"2021-01-20","T15388741","P7733","tuaruyob","C29616","44.58","GBP","4"
"2021-01-23","T97563273","P5531","epafegme","C47059","02.27","GBP","8"
"2021-01-21","T77777238","P1032","qawunledof","C32721","89.94","GBP","0"
"2021-01-21","T39272331","P1961","uxaglawup","C65484","66.33","GBP","5"
"2021-01-23","T48222812","P3460","layozedfuw","C69287","75.38","GBP","4"
"2021-01-20","T70379858","P7541","ceopojde","C67618","58.91","GBP","3"
"2021-01-20","T78506310","P1205","gakxekhaqa","C68574","72.65","GBP","5"
"2021-01-21","T93619659","P5112","uswaruziw","C92207","87.11","GBP","6"
"2021-01-20","T23579562","P0385","momalcohxa","C38417","25.11","GBP","7"
"2021-01-22","T76674086","P8813","erxoihoj","C22294","55.98","GBP","6"
"2021-01-21","T38259446","P6636","kevgivbien","C73520","19.28","GBP","1"
"2021-01-22","T51931467","P3324","febwaudgay","C64274","73.19","GBP","4"
"2021-01-22","T31766305","P8085","wazwagumul","C74884","81.45","GBP","6"
"2021-01-23","T20902645","P9974","ukjotlaya","C33891","43.11","GBP","2"
"2021-01-22","T03514165","P3842","ilosaspox","C78512","05.20","GBP","7"
"2021-01-22","T46918753","P6043","odsigeey","C74917","07.30","GBP","6"
"2021-01-22","T38046743","P5291","tuhnauqge","C40354","62.33","GBP","4"
"2021-01-21","T41237644","P4702","isahpohe","C85287","83.35","GBP","8"
"2021-01-18","T96319706","P2156","xemiqfewzop","C18963","57.94","GBP","6"
"2021-01-20","T82271460","P5433","viizulwaw","C52171","94.79","GBP","2"
"2021-01-22","T33342418","P9783","ecovteges","C46721","53.05","GBP","6"
"2021-01-23","T50410456","P2969","acyuyuvib","C29062","84.89","GBP","1"
"2021-01-22","T00429701","P2767","mibataxot","C08096","24.85","GBP","5"
"2021-01-18","T82707848","P8631","rulqalewzu","C40490","38.73","GBP","6"
"2021-01-18","T18382549","P7750","sepcaufat","C46414","74.61","GBP","4"
"2021-01-23","T23404757","P0867","urutvuxvor","C03340","31.09","GBP","5"
"2021-01-21","T84124855","P6906","cayajzaiw","C38115","47.07","GBP","4"
"2021-01-20","T08928547","P7332","litnueysit","C19953","60.54","GBP","5"
"2021-01-20","T05205404","P4000","zopmucichon","C47076","34.06","GBP","1"
"2021-01-21","T06263539","P9329","xibuilwe","C63243","56.51","GBP","7"
"2021-01-19","T84726417","P6280","nufoqwimos","C00142","39.23","GBP","0"
"2021-01-22","T56338451","P2769","nuwufkitat","C89031","31.95","GBP","1"
"2021-01-22","T15027030","P6792","ceduvexan","C77298","66.17","GBP","2"
"2021-01-18","T71723345","P6101","ospasecgeb","C34314","88.18","GBP","9"
"2021-01-18","T16671713","P3027","keaqfojud","C61463","44.56","GBP","0"
"2021-01-21","T39272333","P9719","kukaikkum","C32530","26.42","GBP","7"
"2021-01-22","T01258917","P8052","foyevahel","C56077","24.05","GBP","4"
"2021-01-20","T09453745","P5262","ocresgeeg","C37968","56.22","GBP","8"
"2021-01-22","T72913312","P8269","ninxodkesed","C57648","70.52","GBP","0"
"2021-01-22","T79040245","P2745","xodietap","C51271","26.56","GBP","1"
"2021-01-21","T08153367","P6166","zovobpucqo","C31451","05.98","GBP","6"
"2021-01-18","T31111404","P9121","omewceab","C86562","58.95","GBP","5"
"2021-01-20","T84020917","P0416","foyyopoxsi","C84342","05.24","GBP","4"
"2021-01-20","T94898941","P3839","peergiuf","C95508","02.27","GBP","5"
"2021-01-22","T09444872","P6617","apmetapce","C00224","30.79","GBP","6"
"2021-01-22","T92451420","P5870","anisfibket","C31316","18.70","GBP","5"
"2021-01-22","T69174190","P1276","laheqmujya","C97648","86.91","GBP","4"
"2021-01-18","T16147648","P4609","decixavev","C44169","13.45","GBP","8"
"2021-01-19","T85266361","P1025","osfabbead","C40565","09.53","GBP","6"
"2021-01-22","T77567926","P5607","orcevwuxeg","C72584","64.68","GBP","3"
"2021-01-20","T71748187","P5403","obveppozo","C99873","08.16","GBP","7"
"2021-01-22","T91934603","P4608","ivhukogjat","C44656","49.95","GBP","4"
"2021-01-21","T06393188","P5461","baojyodrej","C35663","28.86","GBP","1"
"2021-01-19","T11478026","P6674","imepissun","C41080","09.28","GBP","8"
"2021-01-21","T99750867","P4085","ifhieglag","C49619","72.28","GBP","6"
"2021-01-21","T24792263","P9329","emlixqefbuq","C48585","73.54","GBP","9"
"2021-01-22","T30596003","P1427","ibcelcatu","C42111","22.59","GBP","7"
"2021-01-18","T79149123","P2568","fegnunuap","C71383","88.39","GBP","0"
"2021-01-18","T95493143","P1027","oqcoakir","C92849","50.14","GBP","0"
"2021-01-20","T07857319","P4853","mafuruug","C85053","83.76","GBP","7"
"2021-01-21","T96348529","P5181","humhakqoksu","C17572","78.75","GBP","4"
"2021-01-20","T34438947","P8610","uvugpohoz","C23408","12.88","GBP","3"
"2021-01-19","T31064010","P9623","fupgejowu","C79516","92.49","GBP","7"
"2021-01-23","T57277572","P5408","yocinummo","C23336","42.53","GBP","7"
"2021-01-20","T42015807","P7821","sojezece","C02353","23.50","GBP","1"
"2021-01-18","T65961885","P0922","eduxcaci","C59526","81.01","GBP","1"
"2021-01-22","T88961046","P5425","ekavgafec","C83303","77.58","GBP","1"
"2021-01-20","T10704165","P9572","tolagazfi","C81826","30.55","GBP","1"
"2021-01-20","T07742408","P1789","joevyinmu","C84754","88.43","GBP","7"
"2021-01-19","T85845011","P3257","iydougka","C59949","53.30","GBP","0"
"2021-01-22","T44272953","P6224","vupwapoxma","C15402","76.59","GBP","8"
"2021-01-21","T95925593","P3010","ruuhuptu","C92162","37.98","GBP","7"
"2021-01-19","T56936128","P8649","ayiwlajo","C39654","48.75","GBP","7"
"2021-01-22","T78745703","P7954","zevumaxoq","C56478","38.03","GBP","2"
"2021-01-20","T51965647","P9095","juaqpecan","C98114","58.20","GBP","4"
"2021-01-23","T18937448","P8563","loiqamqab","C29272","42.92","GBP","7"
"2021-01-23","T01805464","P2400","odevikoc","C78221","20.02","GBP","5"
"2021-01-20","T01312671","P3166","togecehjof","C39747","86.47","GBP","4"
"2021-01-21","T43436709","P9491","ayechabpaz","C24436","47.69","GBP","2"
"2021-01-22","T85061873","P7530","witaydufcuj","C61025","86.14","GBP","4"
"2021-01-19","T04802142","P2659","ebroywabsu","C44191","01.95","GBP","5"
"2021-01-22","T67538489","P5092","elkuxosvaw","C94160","90.93","GBP","7"
"2021-01-19","T16760360","P6886","lereniwap","C93857","34.64","GBP","2"
"2021-01-18","T71215119","P8414","meiwzirgu","C00508","54.66","GBP","0"
"2021-01-23","T41299897","P4199","yikajiuk","C66783","42.10","GBP","9"
"2021-01-18","T30873342","P7519","qijsirikit","C60450","00.42","GBP","4"
"2021-01-18","T23207857","P0837","hoogjivbih","C06163","88.48","GBP","0"
"2021-01-22","T31296667","P7519","bimizcuvo","C05209","80.03","GBP","9"
"2021-01-21","T32196611","P1684","tiadhiaw","C18512","01.82","GBP","1"
"2021-01-23","T35481986","P4050","hesvaseyzin","C65552","90.49","GBP","0"
"2021-01-23","T32081451","P4182","ipsavedbit","C13901","02.87","GBP","9"
"2021-01-21","T21123777","P1707","asorubje","C98347","26.23","GBP","8"
"2021-01-18","T26677240","P6835","hapyeugloh","C22851","63.29","GBP","7"
"2021-01-23","T01308050","P7454","ateyxaaf","C58930","74.05","GBP","4"
"2021-01-21","T51133799","P7545","eghefotpav","C92462","52.84","GBP","3"
"2021-01-18","T41344141","P5457","boxerzeybig","C14359","88.36","GBP","2"
"2021-01-19","T57135713","P3722","bohguowih","C95615","38.63","GBP","4"
"2021-01-18","T40931213","P3413","vagfiarye","C02793","02.91","GBP","1"
"2021-01-20","T07214664","P4978","nasdipjaaw","C13142","81.88","GBP","5"
"2021-01-20","T16420946","P1856","qaycixenej","C58552","41.97","GBP","5"
"2021-01-21","T07070019","P9832","ozixteza","C13339","63.31","GBP","3"
"2021-01-21","T89431135","P1650","nejfecajmax","C19210","00.49","GBP","7"
"2021-01-23","T29743239","P0899","ehiddovit","C61183","12.19","GBP","3"
"2021-01-19","T74051308","P6707","qacotocad","C89717","10.92","GBP","2"
"2021-01-20","T06419459","P0757","moxeysavfe","C70449","28.65","GBP","1"
"2021-01-19","T39688387","P5240","ugitacaj","C42028","25.15","GBP","4"
"2021-01-20","T96694332","P2837","omkozgeqoc","C57431","85.29","GBP","3"
"2021-01-18","T49147945","P1727","dufxopxepjil","C11108","62.53","GBP","6"
"2021-01-18","T14222814","P3257","raradigub","C98037","40.49","GBP","0"
"2021-01-18","T58250673","P3960","enyacbugcif","C89319","69.13","GBP","1"
"2021-01-21","T45004056","P0913","ebvizuse","C87919","50.41","GBP","8"
"2021-01-18","T85696157","P2861","duinyoyka","C91223","00.46","GBP","9"
"2021-01-22","T10567557","P3616","igexwawyod","C65470","59.17","GBP","1"
"2021-01-23","T41843536","P0622","affepuhtik","C03699","72.11","GBP","8"
"2021-01-19","T07087712","P2911","osarsehuy","C76760","03.65","GBP","9"
"2021-01-23","T90204897","P3613","abosxexoh","C08838","19.90","GBP","2"
"2021-01-20","T90163887","P2190","cazefqeuv","C82543","47.14","GBP","7"
"2021-01-22","T67661074","P3421","loucovzaq","C03392","08.37","GBP","7"
"2021-01-22","T81517850","P9430","ruuptoxal","C65780","82.07","GBP","0"
"2021-01-20","T48756935","P2704","yihosewez","C76763","08.87","GBP","0"
"2021-01-19","T54562619","P6387","isolxupim","C25365","47.39","GBP","2"
"2021-01-18","T90230389","P2918","qexelaef","C29861","79.67","GBP","6"
"2021-01-21","T04827240","P6312","sopertojor","C47997","89.09","GBP","6"
"2021-01-18","T40364143","P1906","kuvoasnu","C33832","71.69","GBP","0"
"2021-01-23","T12980971","P2654","reqaboaw","C03881","80.21","GBP","2"
"2021-01-22","T51136196","P0088","fujfunsoge","C16557","55.64","GBP","8"
"2021-01-21","T39179204","P6310","owqonwooq","C88661","99.61","GBP","4"
"2021-01-20","T54903573","P9116","exuttembe","C28231","90.31","GBP","2"
"2021-01-18","T35779521","P3499","eqigdaxce","C93788","25.69","GBP","1"
"2021-01-22","T28645298","P3184","kitucakjuk","C18690","46.72","GBP","2"
"2021-01-19","T96189404","P3267","uhxiqgiah","C60481","18.51","GBP","0"
"2021-01-21","T51809048","P1076","nuitruwax","C15887","45.73","GBP","5"
"2021-01-20","T34222826","P3835","ceratlulu","C95014","04.52","GBP","5"
"2021-01-20","T85548872","P4839","akmehugi","C99413","33.94","GBP","7"
"2021-01-18","T31315611","P3783","aplexilmev","C00923","46.31","GBP","6"
"2021-01-20","T00080687","P1349","sihuajat","C26855","91.78","GBP","4"
"2021-01-23","T61784472","P7602","jajboreryi","C94318","24.74","GBP","1"
"2021-01-18","T82262207","P9344","cacipsaur","C92523","10.11","GBP","8"
"2021-01-21","T92905342","P7336","naokeyuw","C98900","36.66","GBP","4"
"2021-01-23","T12756644","P0786","rekzirvadu","C84487","96.78","GBP","2"
"2021-01-19","T22184021","P8970","ovomuqic","C24662","48.79","GBP","4"
"2021-01-23","T60536769","P0960","quvobhoqcut","C48341","78.87","GBP","4"
"2021-01-18","T42895573","P5726","qenigsobes","C22878","87.24","GBP","2"
"2021-01-18","T94332767","P4648","edmokunej","C09837","78.82","GBP","7"
"2021-01-19","T92392045","P0253","ezfozicne","C03998","45.49","GBP","7"
"2021-01-23","T68279934","P8478","kiqodovyo","C34308","46.47","GBP","0"
"2021-01-22","T14682134","P9864","citvuipvi","C11089","37.83","GBP","4"
"2021-01-22","T27461341","P1610","xifoehxe","C97386","84.51","GBP","1"
"2021-01-23","T48438269","P9100","laturnoyev","C72525","96.57","GBP","2"
"2021-01-19","T30833088","P9465","farelorjih","C49560","93.93","GBP","9"
"2021-01-21","T17911181","P4729","foddaxisat","C20130","31.96","GBP","5"
"2021-01-22","T17457496","P7338","konaqjazid","C85792","13.28","GBP","7"
"2021-01-19","T17105098","P2234","yuzkotaluk","C12378","99.60","GBP","4"
"2021-01-21","T34126170","P5829","nigtubkuguc","C66935","06.55","GBP","6"
"2021-01-21","T75977702","P1377","ozvirdamje","C34145","17.73","GBP","2"
"2021-01-18","T91584656","P0932","pusuyragik","C09461","27.52","GBP","2"
"2021-01-18","T44085678","P8711","bezuniur","C77479","88.20","GBP","2"
"2021-01-21","T10343285","P5940","gosqaduyeq","C93822","23.14","GBP","8"
"2021-01-23","T52754754","P5987","xiwmaxahke","C25849","46.96","GBP","9"
"2021-01-18","T41685308","P6121","adilotub","C21411","44.89","GBP","9"
"2021-01-19","T33301108","P1895","povxidnozuh","C12656","90.89","GBP","0"
"2021-01-20","T98569246","P8204","iweyfebiy","C24006","89.70","GBP","5"
"2021-01-22","T95665799","P0143","baisfiwan","C93032","25.17","GBP","1"
"2021-01-22","T58301017","P9452","epihfici","C88977","63.71","GBP","8"
"2021-01-22","T50511220","P7500","cukekanay","C82106","90.20","GBP","8"
"2021-01-18","T28215569","P5661","giwhivajkay","C25285","55.21","GBP","8"
"2021-01-21","T90571898","P8561","loxiecaz","C83953","72.73","GBP","1"
"2021-01-21","T24605222","P5455","hazikgugej","C93334","31.24","GBP","1"
"2021-01-21","T05831792","P8921","ipsefjawbe","C46722","19.09","GBP","6"
"2021-01-20","T84835068","P0223","tupsoilviy","C04093","65.46","GBP","8"
"2021-01-18","T88736844","P5798","ogkaimci","C39128","08.09","GBP","1"
"2021-01-22","T80972075","P8049","virejezla","C09555","73.83","GBP","6"
"2021-01-23","T89675050","P2220","aglakato","C54568","36.88","GBP","8"
"2021-01-18","T02604170","P1871","atnatliod","C05044","55.91","GBP","0"
"2021-01-18","T14861210","P7985","verziaqiv","C19682","87.21","GBP","1"
"2021-01-21","T97404062","P5991","setfundiffa","C05470","45.61","GBP","9"
"2021-01-22","T54855028","P8278","xavsigoyim","C83718","03.06","GBP","5"
"2021-01-22","T49648653","P9775","oxujkuli","C69236","81.94","GBP","3"
"2021-01-23","T44169452","P1908","recyoofez","C79280","28.50","GBP","2"
