"date","transaction_id","product_id","product_name","customer_id","cost","currency","quantity"
"2021-01-17","T69224097","P2800","favkazrenkes","C49756","67.24","GBP","3"
"2021-01-22","T82146473","P9115","lupwoklaro","C47775","87.29","GBP","8"
"2021-01-19","T49585056","P6992","jifgejocqo","C07428","32.18","GBP","9"
"2021-01-18","T82136609","P6912","icpupzarca","C58992","81.18","GBP","4"
"2021-01-19","T49489807","P2512","hanihbael","C71969","62.70","GBP","4"
"2021-01-22","T79190013","P2997","aljaadje","C01179","32.91","GBP","7"
"2021-01-20","T72747701","P9690","kogfeqeda","C07167","40.72","GBP","6"
"2021-01-17","T82010749","P4600","saodhope","C18332","60.77","GBP","3"
"2021-01-18","T18469312","P9042","amtapwuhix","C39688","15.78","GBP","5"
"2021-01-17","T93874499","P3862","buramfasmek","C08852","15.01","GBP","8"
"2021-01-19","T74673138","P5216","naxwebuctor","C26041","69.55","GBP","0"
"2021-01-22","T72265723","P2039","sefcezogu","C37166","67.07","GBP","3"
"2021-01-20","T09671792","P9417","pixuoquk","C61231","50.17","GBP","1"
"2021-01-17","T73794205","P9353","sejyawadic","C21138","57.02","GBP","0"
"2021-01-21","T04289028","P7016","takuwvazcak","C26428","19.69","GBP","0"
"2021-01-17","T94296121","P2599","bedhuhkuuh","C23287","51.50","GBP","5"
"2021-01-20","T75285012","P0700","papiwelan","C97539","91.53","GBP","9"
"2021-01-17","T76100424","P1111","ayfuossil","C90521","27.83","GBP","3"
"2021-01-21","T34448878","P0678","xuehfoaz","C96343","21.09","GBP","8"
"2021-01-17","T32178063","P4696","qohakuxoq","C66955","62.51","GBP","5"
"2021-01-18","T84339405","P6379","irajtuuw","C93283","10.59","GBP","0"
"2021-01-20","T90075611","P8969","hubomutna","C23038","81.27","GBP","6"
"2021-01-21","T84618627","P6974","akyazgoqib","C35286","02.42","GBP","2"
"2021-01-18","T13322996","P9756","evlasabbow","C07300","86.39","GBP","3"
"2021-01-19","T14548742","P1605","agaczagun","C72619","99.83","GBP","6"
"2021-01-22","T07037806","P8048","zezusumtas","C90564","70.25","GBP","7"
"2021-01-18","T34067209","P0030","xuzudujuk","C54902","14.81","GBP","9"
"2021-01-17","T13367427","P6175","ummecyucu","C04137","49.70","GBP","0"
"2021-01-20","T37784067","P4150","babazujuz","C55600","36.31","GBP","5"
"2021-01-20","T15780900","P8380","emuvohip","C93748","01.09","GBP","8"
"2021-01-21","T19814961","P7946","zihibukpak","C89070","36.95","GBP","1"
"2021-01-17","T36344742","P8307","quuzfeum","C06369","37.99","GBP","3"
"2021-01-20","T58997727","P3380","vambokdojod","C98979","64.43","GBP","9"
"2021-01-18","T12309930","P9728","qepkamkiji","C71652","95.21","GBP","1"
"2021-01-19","T43205233","P9856","yoojsofic","C11122","56.65","GBP","8"
"2021-01-21","T30750552","P6388","bojpoumbo","C77432","13.19","GBP","4"
"2021-01-17","T44465711","P2002","epbeyhuye","C31214","02.92","GBP","9"
"2021-01-19","T96183027","P9084","hurpabinug","C21053","70.85","GBP","5"
"2021-01-21","T05085007","P7733","susuqxezut","C59462","45.44","GBP","1"
"2021-01-19","T60296353","P9788","uqcotijkut","C05814","76.09","GBP","1"
"2021-01-21","T57000965","P2866","naanquxe","C83497","70.73","GBP","4"
"2021-01-22","T85664859","P0544","cawpafwugre","C39830","29.45","GBP","1"
"2021-01-21","T98674812","P1223","doaqpaut","C43258","47.59","GBP","1"
"2021-01-17","T20644594","P2663","joxicnahyak","C45151","58.72","GBP","6"
"2021-01-21","T50677689","P7913","vediibzak","C10513","72.88","GBP","9"
"2021-01-21","T36277666","P9530","siklovucob","C88143","97.81","GBP","1"
"2021-01-18","T83168713","P9175","qugutiqge","C31153","04.77","GBP","7"
"2021-01-22","T57185991","P6776","radunutuy","C57488","29.81","GBP","3"
"2021-01-20","T18286762","P5694","ubjogowen","C24531","62.15","GBP","8"
"2021-01-20","T21269014","P4696","fufnuwyiyeb","C30789","26.59","GBP","2"
"2021-01-19","T73687943","P5121","zigataik","C88923","57.90","GBP","7"
"2021-01-20","T23052990","P8435","yalajfurji","C81343","83.28","GBP","5"
"2021-01-18","T48422358","P7762","anlabqiut","C82657","80.57","GBP","2"
"2021-01-20","T51153547","P1132","jupaceov","C44822","26.95","GBP","8"
"2021-01-20","T48557896","P4532","oftagavi","C44213","79.51","GBP","3"
"2021-01-17","T98655326","P6077","exeziyvix","C61630","96.33","GBP","7"
"2021-01-22","T21776839","P6392","zexenozto","C58728","74.75","GBP","2"
"2021-01-21","T36482667","P8942","kuiyquma","C39569","90.99","GBP","8"
"2021-01-21","T78298030","P4274","imgoalkex","C01481","72.12","GBP","6"
"2021-01-21","T41282449","P1578","epruohje","C11276","71.16","GBP","2"
"2021-01-17","T22207165","P1032","lijxagtezuc","C94485","65.70","GBP","7"
"2021-01-20","T38624934","P8418","enazotmiw","C49778","25.66","GBP","4"
"2021-01-20","T15634764","P1614","injeykufnuq","C81898","97.66","GBP","8"
"2021-01-17","T91638735","P9650","suduwewu","C29421","34.77","GBP","1"
"2021-01-20","T31418278","P6539","jadiriloj","C83346","14.62","GBP","2"
"2021-01-17","T26740703","P7328","resewuev","C39983","15.25","GBP","9"
"2021-01-21","T91272784","P7886","kefnosixum","C41055","65.70","GBP","2"
"2021-01-17","T01994100","P3171","almerpafeh","C48920","93.18","GBP","1"
"2021-01-17","T47387730","P8291","dasogeknes","C83855","07.26","GBP","3"
"2021-01-21","T22280625","P9897","ogfejkawaf","C16514","76.85","GBP","6"
"2021-01-20","T62475363","P0996","kisrolowac","C53486","65.31","GBP","1"
"2021-01-21","T45951769","P0320","icwabgear","C18467","52.02","GBP","9"
"2021-01-18","T52377923","P0269","ijujjitxeg","C73466","24.40","GBP","1"
"2021-01-18","T82952235","P0012","hemadfewub","C75439","68.57","GBP","8"
"2021-01-22","T10905624","P0166","qaniubmod","C64697","26.81","GBP","5"
"2021-01-22","T27479284","P1332","cetkihefje","C26143","57.07","GBP","0"
"2021-01-20","T39394195","P8062","yuppiwiqeq","C78767","30.85","GBP","6"
"2021-01-17","T46181143","P9803","ijusjulhom","C80148","59.43","GBP","4"
"2021-01-22","T09027581","P4970","haifjuuz","C29778","55.90","GBP","7"
"2021-01-19","T12042253","P1967","mavzukerli","C19313","16.22","GBP","2"
"2021-01-19","T71737343","P9999","ohsuqozrox","C42885","53.36","GBP","6"
"2021-01-19","T86905821","P2811","zivtuucoz","C39166","67.01","GBP","1"
"2021-01-22","T90293156","P2716","exxobjusih","C89908","22.78","GBP","6"
"2021-01-22","T01060482","P0887","iysupideh","C35449","93.33","GBP","4"
"2021-01-20","T31049307","P6951","oytinujso","C72752","44.43","GBP","6"
"2021-01-18","T38694423","P0709","piqfuguzla","C83030","76.95","GBP","0"
"2021-01-20","T77157204","P3698","gohasijqub","C12084","28.10","GBP","9"
"2021-01-17","T99187817","P3907","yuiqukuq","C24069","84.44","GBP","3"
"2021-01-20","T34296331","P2944","bebhozucem","C00419","05.35","GBP","3"
"2021-01-17","T99827169","P0473","azyirriyhek","C11449","68.08","GBP","7"
"2021-01-22","T46225526","P3685","sicexota","C69859","19.67","GBP","2"
"2021-01-20","T11739265","P3249","korinpunu","C41869","27.36","GBP","0"
"2021-01-20","T20383433","P4917","esaxceaq","C83661","61.19","GBP","0"
"2021-01-17","T65301504","P5949","redwukujir","C11022","67.42","GBP","7"
"2021-01-21","T42556560","P5899","xukilecox","C17474","27.93","GBP","1"
"2021-01-19","T25611631","P9184","movuckuqi","C15356","47.71","GBP","2"
"2021-01-19","T85081133","P3266","ipxepozor","C05733","02.49","GBP","1"
"2021-01-20","T13285255","P3882","lidaenxax","C61377","56.02","GBP","2"
"2021-01-17","T45680237","P2288","naratyuzol","C44660","81.68","GBP","2"
"2021-01-17","T39116357","P5587","yaopnoov","C73274","92.85","GBP","2"
"2021-01-21","T13165843","P9312","meglaivva","C28785","06.84","GBP","8"
"2021-01-18","T26263319","P8527","puipulme","C55176","65.38","GBP","2"
"2021-01-18","T67641563","P1468","ituqqais","C56899","99.54","GBP","2"
"2021-01-18","T62283500","P6371","edkuzeay","C86782","14.42","GBP","7"
"2021-01-21","T91123178","P0974","zupiblofay","C91579","28.62","GBP","8"
"2021-01-22","T20190581","P2098","viegraxne","C12698","57.12","GBP","6"
"2021-01-20","T54387917","P6426","luissucsaw","C25984","63.46","GBP","9"
"2021-01-21","T72184407","P4688","akvujurko","C29789","53.69","GBP","7"
"2021-01-18","T32680831","P0740","mekxoalpef","C56049","73.98","GBP","9"
"2021-01-22","T73227599","P6805","kuwegnucub","C27927","12.62","GBP","2"
"2021-01-19","T58877839","P8569","bijruskiyyu","C81882","96.28","GBP","3"
"2021-01-18","T60923892","P9873","amsoitkib","C26911","84.20","GBP","1"
"2021-01-20","T05807186","P0288","xetzacarut","C72473","38.53","GBP","2"
"2021-01-19","T49087654","P3504","ajrojzushu","C46225","64.91","GBP","1"
"2021-01-20","T04745959","P8077","aguxmiqov","C28262","01.70","GBP","3"
"2021-01-18","T84727931","P1373","ipjooyur","C30937","64.45","GBP","6"
"2021-01-20","T84594618","P5126","sutviaqco","C19074","44.10","GBP","7"
"2021-01-18","T01431808","P5999","nofiqkoqki","C11227","64.13","GBP","2"
"2021-01-20","T50319042","P9032","bihinbeke","C73092","81.20","GBP","9"
"2021-01-19","T39081568","P2329","pumotlujoz","C99835","06.42","GBP","3"
"2021-01-20","T96779810","P2237","oratalup","C10866","22.78","GBP","1"
"2021-01-18","T91351147","P1744","vejoyuer","C79963","17.10","GBP","8"
"2021-01-17","T68124146","P2612","cigawozvi","C38565","98.82","GBP","0"
"2021-01-22","T18546939","P5644","hosigetet","C22140","87.01","GBP","6"
"2021-01-20","T97330768","P9210","misocfayi","C54544","33.85","GBP","3"
"2021-01-18","T44176140","P3471","cahaumho","C43737","08.38","GBP","1"
"2021-01-17","T36573610","P5404","sawrohunti","C93491","15.82","GBP","4"
"2021-01-19","T37736571","P0495","depigujsi","C76826","20.91","GBP","4"
"2021-01-21","T88172431","P3608","narecmaqron","C40204","13.21","GBP","1"
"2021-01-17","T68951647","P4206","guoboqzan","C37556","38.17","GBP","1"
"2021-01-18","T57105761","P5532","jexeeywi","C83414","87.06","GBP","4"
"2021-01-20","T18397369","P6717","leejlelcox","C26376","39.34","GBP","7"
"2021-01-20","T11047405","P5897","ovnulmumab","C00558","42.79","GBP","0"
"2021-01-22","T42892575","P0101","nuniveqmex","C68694","05.20","GBP","3"
"2021-01-21","T83011418","P1925","bawimijdi","C10163","14.82","GBP","2"
"2021-01-21","T06925704","P3727","hoqoafid","C37305","76.94","GBP","7"
"2021-01-22","T07543663","P4553","obezixvob","C78877","59.80","GBP","3"
"2021-01-21","T13896456","P6292","yaqohuqji","C41050","27.84","GBP","4"
"2021-01-20","T56498320","P9365","gajiymuffaq","C74785","55.99","GBP","3"
"2021-01-21","T08986982","P5615","agupdiop","C00947","11.29","GBP","6"
"2021-01-18","T88974186","P3863","liigezow","C43496","32.32","GBP","3"
"2021-01-21","T51658890","P6211","faotuype","C29017","60.26","GBP","5"
"2021-01-18","T11494480","P5893","iyfihenaf","C55577","54.22","GBP","4"
"2021-01-18","T24512912","P9456","ballujvuxa","C41025","23.40","GBP","0"
"2021-01-18","T08211919","P5011","siirmaot","C03134","38.32","GBP","1"
"2021-01-19","T13215349","P5910","ethusope","C60991","21.54","GBP","2"
"2021-01-22","T28046074","P7128","ketozwacxu","C62957","32.12","GBP","1"
"2021-01-22","T19086477","P8613","woqbefeug","C51696","44.42","GBP","8"
"2021-01-19","T59857555","P3917","setusawag","C60381","13.65","GBP","8"
"2021-01-22","T31079625","P5565","qovyaegmak","C12161","86.03","GBP","3"
"2021-01-19","T82465250","P9467","gaalihja","C13795","36.63","GBP","6"
"2021-01-18","T89179167","P3129","fifojaxid","C63887","14.18","GBP","4"
"2021-01-22","T47930938","P3157","weqaxapqor","C72808","56.01","GBP","4"
"2021-01-17","T71593464","P9846","supahbowog","C84913","85.37","GBP","4"
"2021-01-19","T46011619","P6706","yeraqgupu","C34740","93.67","GBP","5"
"2021-01-20","T46661428","P4274","qoqqaepoc","C48217","71.46","GBP","4"
"2021-01-18","T87295655","P5665","cuziroqo","C35661","09.75","GBP","0"
"2021-01-20","T68529071","P1599","tifozophu","C44273","77.91","GBP","1"
"2021-01-18","T20664273","P4925","zawfafkuref","C79579","37.66","GBP","3"
"2021-01-21","T23913180","P9680","xuzubqacu","C70476","83.64","GBP","7"
"2021-01-18","T59428192","P9747","oveypois","C39671","96.70","GBP","7"
"2021-01-21","T72089383","P7238","novsenayih","C13247","83.80","GBP","3"
"2021-01-19","T87752486","P0014","navkeyvitwo","C21656","85.27","GBP","6"
"2021-01-19","T61235547","P4575","zoarefje","C44876","38.71","GBP","4"
"2021-01-21","T40093913","P9767","ujoczazses","C12648","49.32","GBP","7"
"2021-01-22","T46861859","P2150","ocimtajod","C54090","28.12","GBP","2"
"2021-01-17","T32559926","P3581","naamkuriw","C09520","66.58","GBP","4"
"2021-01-18","T23226991","P3619","ebwizulwa","C89718","11.18","GBP","9"
"2021-01-19","T83489000","P1498","xokujreox","C97057","03.46","GBP","4"
"2021-01-17","T54899326","P0656","qothevuyor","C12536","23.82","GBP","6"
"2021-01-21","T81929909","P4807","qehseqfofuf","C55317","94.10","GBP","0"
"2021-01-18","T59993085","P2527","nejitafec","C89288","35.34","GBP","2"
"2021-01-18","T20850699","P6234","rezignakuh","C42885","42.11","GBP","2"
"2021-01-21","T74067476","P0491","koyachaxot","C46673","65.58","GBP","5"
"2021-01-20","T93231143","P6014","metibreur","C58100","04.16","GBP","8"
"2021-01-18","T83473931","P3623","nuwyicimfa","C87413","27.31","GBP","3"
"2021-01-21","T25218357","P9705","afidgioc","C85274","76.83","GBP","2"
"2021-01-17","T93565738","P3107","jujbislumi","C14724","06.03","GBP","4"
"2021-01-19","T71312868","P5667","usxeiwdad","C22621","90.05","GBP","8"
"2021-01-17","T22407704","P0531","ukobdozin","C64018","37.01","GBP","6"
"2021-01-21","T23481231","P8994","vexuraxyam","C06713","23.44","GBP","4"
"2021-01-17","T60132866","P7326","vinuwaib","C00433","69.97","GBP","6"
"2021-01-20","T22899654","P2765","yoqaplaex","C56024","34.66","GBP","9"
"2021-01-17","T54229143","P6951","korucwimiz","C71086","77.83","GBP","9"
"2021-01-18","T38603069","P3424","jaabzokfey","C03992","36.79","GBP","3"
"2021-01-17","T78155832","P6798","axsuekuy","C45136","14.91","GBP","1"
"2021-01-18","T46173120","P3115","welocobgir","C93135","31.52","GBP","6"
"2021-01-21","T77617210","P4501","asxorarja","C66028","67.50","GBP","9"
"2021-01-21","T10582983","P7001","gazfoacco","C76013","77.58","GBP","5"
"2021-01-18","T11548674","P7373","muhcifcuku","C79423","00.80","GBP","0"
"2021-01-21","T86822651","P9372","davurqiti","C62108","77.33","GBP","6"
"2021-01-19","T07004336","P0924","emsuezmax","C91598","85.73","GBP","8"
"2021-01-20","T36002469","P8962","lauzteax","C91757","89.65","GBP","9"
"2021-01-22","T35580757","P0333","mijiyinza","C79116","51.61","GBP","8"
"2021-01-18","T26607699","P1463","tesobiwso","C79194","42.24","GBP","4"
"2021-01-20","T56749294","P0869","nefpiuzoj","C98479","95.40","GBP","9"
"2021-01-19","T59469444","P1962","xabeqmeok","C34861","43.62","GBP","0"
"2021-01-22","T07923427","P2879","idragotye","C04556","61.32","GBP","9"
"2021-01-19","T10601641","P3285","pasecerux","C39261","41.05","GBP","5"
"2021-01-17","T28500502","P3004","wosohfitkal","C30317","39.24","GBP","8"
"2021-01-20","T27350098","P4105","pucoqumet","C58044","94.48","GBP","2"
"2021-01-18","T87355605","P5812","ohpiguhsav","C42594","08.78","GBP","1"
"2021-01-21","T72021814","P0399","mivimekgob","C32279","72.52","GBP","0"
"2021-01-17","T51720821","P4241","ovuqluax","C78205","28.78","GBP","7"
"2021-01-21","T75149498","P6025","ponunegub","C54225","07.37","GBP","6"
"2021-01-17","T37384517","P9375","avkewulih","C27030","19.03","GBP","3"
"2021-01-17","T07160465","P2525","surwocuntej","C74217","78.34","GBP","4"
"2021-01-20","T50591010","P3256","juwlonbewef","C46425","50.81","GBP","5"
"2021-01-18","T40435955","P1255","laviviksim","C37885","05.39","GBP","4"
"2021-01-19","T10994192","P1814","darifpiav","C42610","75.18","GBP","5"
"2021-01-17","T71840436","P0174","nuoftagmiw","C22439","98.05","GBP","6"
"2021-01-18","T57847861","P1511","qiszexobtis","C16036","04.70","GBP","5"
"2021-01-18","T14639255","P2141","wejehoffuv","C41053","60.74","GBP","5"
"2021-01-20","T73781142","P4340","maykagazi","C29517","73.47","GBP","9"
"2021-01-17","T66952819","P7320","ekwaocjul","C65711","34.15","GBP","7"
"2021-01-17","T14897002","P6294","adilwanal","C59275","95.69","GBP","1"
"2021-01-21","T19307365","P2129","wodpayewlu","C54166","85.02","GBP","6"
"2021-01-20","T24273488","P5119","ihsezege","C87155","52.94","GBP","9"
"2021-01-17","T80015806","P0368","zirkudraypu","C53218","03.13","GBP","6"
"2021-01-22","T48866238","P9744","yauzokva","C87671","50.11","GBP","4"
"2021-01-20","T95653131","P3116","evusqayvet","C26267","81.38","GBP","6"
"2021-01-22","T91514209","P1340","axizjuqfin","C15939","59.87","GBP","3"
"2021-01-17","T86833664","P5371","nikfolbogey","C85315","54.87","GBP","4"
"2021-01-20","T73433212","P0048","wisebbemuh","C53598","97.88","GBP","6"
"2021-01-21","T87433335","P7779","fanwutyiik","C43404","44.48","GBP","5"
"2021-01-22","T40369965","P5904","wesinampu","C70313","68.23","GBP","0"
"2021-01-17","T80129097","P5866","owusunbuw","C50600","25.49","GBP","5"
"2021-01-18","T17325427","P0072","uxmowoom","C92185","86.97","GBP","8"
"2021-01-17","T38509040","P4883","jaxepebim","C15654","37.51","GBP","6"
"2021-01-17","T12204465","P9945","edinuyaj","C35566","02.36","GBP","0"
"2021-01-19","T59326275","P1663","odwubiveg","C20310","70.02","GBP","3"
"2021-01-22","T36914822","P2813","husufcuaf","C14188","30.01","GBP","4"
"2021-01-18","T65511391","P9601","kaxfeikuc","C20250","40.96","GBP","8"
"2021-01-21","T36723857","P3272","ohtekxudfac","C09792","88.05","GBP","2"
"2021-01-21","T66434707","P2670","vuxmeyigfom","C72910","60.12","GBP","5"
"2021-01-19","T30251421","P6695","piwixtalic","C21241","23.15","GBP","4"
"2021-01-20","T10922861","P9049","ibazzeid","C94560","26.77","GBP","5"
"2021-01-20","T27045919","P0705","ozlukvabheb","C14193","00.46","GBP","8"
"2021-01-17","T64158460","P2196","ivopyazlic","C68436","93.88","GBP","5"
"2021-01-17","T59260576","P2345","iwxigdibfiv","C08506","66.24","GBP","1"
"2021-01-20","T70621907","P2969","ohgevnumyib","C57136","14.06","GBP","3"
"2021-01-20","T87448961","P4079","beteeyxe","C54264","45.99","GBP","5"
"2021-01-21","T02305255","P0308","lonobqofve","C47027","31.53","GBP","2"
"2021-01-18","T68657587","P3468","eymepeyur","C23769","07.06","GBP","6"
"2021-01-20","T16622928","P5721","pivleddiah","C17369","59.82","GBP","5"
"2021-01-22","T30688102","P9871","ixbaxikeq","C81828","92.70","GBP","7"
"2021-01-21","T44800924","P0111","jotolaksuj","C95209","27.65","GBP","9"
"2021-01-21","T37873001","P3188","aductuwu","C39355","90.99","GBP","0"
"2021-01-18","T34256300","P7119","tuqoodey","C87730","91.79","GBP","3"
"2021-01-18","T86618390","P0537","teqoyosfuc","C51939","39.65","GBP","0"
"2021-01-21","T60191758","P2396","wozazahyuk","C95371","67.15","GBP","6"
"2021-01-22","T55328027","P3366","xouwqomaj","C55056","79.54","GBP","8"
"2021-01-21","T08372395","P7468","wuxasjero","C54169","82.25","GBP","1"
"2021-01-20","T22915732","P5324","woqiqvejo","C84437","50.68","GBP","4"
"2021-01-19","T75674026","P5567","kegayaswok","C56588","33.40","GBP","2"
"2021-01-19","T63554218","P6444","bigidwobri","C84356","34.91","GBP","1"
"2021-01-20","T86984802","P0944","regubgoquq","C74716","28.57","GBP","4"
"2021-01-22","T11220903","P9937","yiorzapzu","C70932","67.47","GBP","7"
"2021-01-18","T71392334","P1219","musmucujfo","C76591","11.27","GBP","6"
"2021-01-19","T87694912","P7723","olirpoqcow","C21244","90.59","GBP","3"
"2021-01-18","T75295599","P1323","neyuysion","C89932","75.76","GBP","0"
"2021-01-17","T87264430","P0821","idadecus","C99784","97.31","GBP","8"
"2021-01-21","T56732245","P4236","sohzebaze","C04255","69.24","GBP","5"
"2021-01-22","T85228658","P9033","hotamuhoz","C09451","03.68","GBP","1"
"2021-01-19","T40294265","P4801","civefiru","C59755","22.06","GBP","7"
"2021-01-19","T03629603","P4442","afaxguam","C96140","68.78","GBP","4"
"2021-01-19","T91160176","P8686","ehridajlif","C36078","15.63","GBP","3"
"2021-01-18","T14511026","P5325","wawenzurup","C80383","11.48","GBP","0"
"2021-01-20","T01738453","P1946","naudzowat","C82196","12.00","GBP","6"
"2021-01-20","T03902694","P5501","guxukapiz","C93880","50.12","GBP","9"
"2021-01-18","T32637788","P3846","vumruymizbi","C91541","85.55","GBP","6"
"2021-01-18","T53894172","P1066","iqjifiub","C46384","87.55","GBP","4"
"2021-01-20","T19971257","P5266","wiokolci","C00434","92.10","GBP","6"
"2021-01-20","T00509257","P7977","ipfuhvazqa","C22045","59.45","GBP","0"
"2021-01-19","T36593824","P1550","webalojar","C30560","41.88","GBP","2"
"2021-01-17","T01199421","P2459","mijxojapcam","C03002","49.92","GBP","5"
"2021-01-22","T86232849","P0297","houlezxuq","C63125","05.19","GBP","1"
"2021-01-18","T24140321","P9928","vumodbawev","C27249","62.70","GBP","3"
"2021-01-19","T01177398","P1586","cofagunux","C27190","65.81","GBP","8"
"2021-01-17","T63314073","P3768","tobukcobof","C57702","02.04","GBP","5"
"2021-01-18","T70033047","P8846","fijzovfeckag","C02435","99.82","GBP","5"
"2021-01-20","T18144710","P6730","kiuhpoeg","C90209","36.14","GBP","4"
"2021-01-21","T60236860","P0463","ixagjuwu","C77603","50.49","GBP","4"
"2021-01-17","T27575766","P4420","paicakig","C63097","05.11","GBP","5"
"2021-01-18","T67953113","P7140","xotlotoqad","C12394","48.65","GBP","4"
"2021-01-18","T15121084","P9593","ajaljous","C22217","68.54","GBP","1"
"2021-01-19","T53177977","P0964","efpimruhi","C70716","47.99","GBP","1"
"2021-01-20","T26917496","P4769","ufkewaylit","C82671","66.13","GBP","3"
"2021-01-18","T64602252","P1516","saasojxi","C49862","51.52","GBP","2"
"2021-01-17","T81180999","P7856","upduizdo","C84304","13.67","GBP","6"
"2021-01-17","T48090064","P5653","ruqcuzbunam","C32734","95.05","GBP","0"
"2021-01-20","T71353265","P5465","datiygomi","C66929","62.12","GBP","1"
"2021-01-21","T85662879","P1906","dusihxekes","C72127","83.50","GBP","4"
"2021-01-22","T32159681","P3935","uzkexoji","C81069","09.90","GBP","0"
"2021-01-20","T64109134","P1023","oqipyabjer","C78183","19.45","GBP","8"
"2021-01-21","T43337220","P4815","jaxogcituj","C45665","70.02","GBP","9"
"2021-01-17","T61706268","P0542","jopqarobum","C52638","99.61","GBP","0"
"2021-01-20","T76568492","P5331","lojiixsac","C99349","68.07","GBP","6"
"2021-01-17","T17949633","P6022","zawagzihvim","C69681","89.06","GBP","7"
"2021-01-21","T00030268","P0556","wofgegriic","C78738","84.55","GBP","3"
"2021-01-19","T94788668","P8702","meyzevxeblar","C22451","26.67","GBP","3"
"2021-01-17","T74615076","P3426","mudemitil","C24052","66.80","GBP","4"
"2021-01-20","T75378525","P4485","fuborqapfe","C07849","63.90","GBP","3"
"2021-01-21","T98277865","P5109","uqlabdaglif","C36511","69.67","GBP","7"
"2021-01-21","T19091960","P8418","ciblaqepja","C37976","94.04","GBP","3"
"2021-01-20","T44323034","P1381","ozruvono","C44028","96.88","GBP","3"
"2021-01-18","T17682327","P5462","douznain","C49357","22.76","GBP","2"
"2021-01-22","T10444651","P3867","miynapopbom","C05099","05.88","GBP","3"
"2021-01-18","T30503095","P4089","ekruofsu","C43016","33.51","GBP","8"
"2021-01-19","T25065212","P9475","jawreziyxal","C24514","66.25","GBP","2"
"2021-01-17","T99684286","P7356","ayovivyew","C84398","56.41","GBP","9"
"2021-01-21","T10856017","P4241","zosisxovyo","C18833","28.05","GBP","0"
"2021-01-18","T70418191","P6982","yizduhxarop","C06345","26.42","GBP","1"
"2021-01-22","T99219124","P1572","poihdail","C91867","09.97","GBP","0"
"2021-01-21","T81142420","P3787","exfayime","C01042","26.14","GBP","3"
"2021-01-18","T81636506","P1543","uymacizif","C08427","30.51","GBP","6"
"2021-01-20","T20996340","P5773","sudespugve","C33081","00.42","GBP","6"
"2021-01-17","T46634198","P7312","deyifajfi","C29181","31.96","GBP","3"
"2021-01-19","T85736541","P8550","idvabaoy","C80237","33.45","GBP","9"
"2021-01-19","T41581433","P7204","cocdolesza","C09719","35.95","GBP","5"
"2021-01-20","T07638230","P0118","minhifuju","C03824","94.45","GBP","2"
"2021-01-17","T99943298","P3017","mebiqetwu","C63746","30.14","GBP","0"
"2021-01-20","T77019684","P9636","aflinaflov","C30102","74.02","GBP","9"
"2021-01-18","T99784986","P7812","mobiyenam","C60575","67.16","GBP","8"
"2021-01-22","T59223213","P7846","xeazkaqik","C02685","30.65","GBP","4"
"2021-01-17","T13715035","P3275","gogijipe","C74599","74.41","GBP","4"
"2021-01-18","T61952012","P8020","wioskadjeq","C68825","98.84","GBP","2"
"2021-01-22","T21886844","P2121","dirifozub","C81921","37.82","GBP","1"
"2021-01-19","T90401666","P4762","hivadcuyuj","C05193","96.31","GBP","3"
"2021-01-17","T24002260","P4044","ehkebzuxja","C54648","79.81","GBP","7"
"2021-01-19","T17032774","P0521","okayjixek","C63771","53.51","GBP","8"
"2021-01-21","T26247381","P7089","ecteelex","C27422","32.98","GBP","8"
"2021-01-21","T61957346","P2935","tuymazyois","C49799","96.47","GBP","1"
"2021-01-19","T17153820","P6707","uxpacvelse","C82145","22.11","GBP","9"
"2021-01-18","T26186620","P5878","axyoveyoh","C03935","06.75","GBP","4"
"2021-01-21","T98113857","P7592","lowatqocxi","C45501","41.71","GBP","5"
"2021-01-17","T89467937","P7054","tawzootloy","C29662","00.21","GBP","2"
"2021-01-22","T79527019","P3467","effumcexyaf","C89589","40.80","GBP","1"
"2021-01-17","T79875050","P0110","quamqoxek","C98794","91.47","GBP","6"
"2021-01-22","T03927847","P6877","hulkahpuje","C03658","97.85","GBP","8"
"2021-01-19","T02985990","P6335","wouyowiq","C34364","36.72","GBP","4"
"2021-01-18","T76823393","P2718","ikmuitbe","C25116","77.78","GBP","7"
"2021-01-19","T84016464","P0937","ucopwupe","C30173","37.23","GBP","5"
"2021-01-22","T52431393","P1583","zocjalnuyim","C81693","21.58","GBP","5"
"2021-01-20","T74099564","P3796","libraswerhu","C36802","34.99","GBP","2"
"2021-01-21","T10453501","P8419","meistipuv","C74158","94.47","GBP","4"
"2021-01-22","T24240274","P3014","lebyabisom","C63134","67.89","GBP","2"
"2021-01-22","T92801126","P4339","ezmalahven","C78157","20.01","GBP","7"
"2021-01-18","T68209728","P1110","evoczubat","C30485","94.93","GBP","0"
"2021-01-19","T69963842","P8594","cudosemit","C68887","40.39","GBP","4"
"2021-01-17","T63406182","P4064","folbehabav","C84369","91.35","GBP","3"
"2021-01-22","T46362264","P5880","tafnalhimom","C96736","40.98","GBP","3"
"2021-01-19","T91542074","P7366","ogviirfe","C77141","04.30","GBP","5"
"2021-01-17","T30997184","P4594","naqwoxesu","C68424","16.02","GBP","9"
"2021-01-22","T24296331","P6482","bidolormet","C19551","78.39","GBP","9"
"2021-01-18","T62168312","P1693","umguxejuy","C45234","21.07","GBP","8"
"2021-01-21","T23075336","P0245","ixsucosde","C99839","93.54","GBP","4"
